#,"""This file contains recorder deployment information. Each row contains a set of data concerning the deployment, frequencies, or the recorders. The first field in each row is the key to the rest of the line. If the key is a '#' the line is a comment. Each set of rows is provided with an initial comment row to indicate the purpose of each field in the row. The fields in each row are position dependent."""
#,clientId,region,period
deployment,fw,chukchi,2013-overwinter
#,The frequency points that has the calibration value
frequencyPoints,1.600000,3.200000,6.400000,12.800000,25.600000,51.200000,100.000000,200.000000,300.000000,400.000000,500.000000,600.000000,700.000000,800.000000,900.000000,1000.000000,1200.000000,1300.000000,1400.000000,1500.000000,2000.000000,2500.000000,3000.000000,3500.000000,4000.000000,4500.000000,5000.000000,5500.000000,6000.000000,6500.000000,7000.000000,7500.000000,8000.000000,16000.000000,32000.000000,40000.000000,50000.000000,60000.000000,70000.000000,80000.000000,90000.000000,100000.000000,120000.000000,140000.000000,160000.000000,180000.000000,200000.000000
#,recorderId,recorderMake,recorderVersion,stationId,hydrophoneId,hydrophoneMake,sampleRate,channels,bitsPerSample,fileStructure,startDate,startTime,driveNo,latitude,longitude,meters,dropDate,dropTime,recoveryDate,recoveryTime,vPerBit,sensitivity,sensitivityFrequencyPoint,Calibrations for Frequency Points
recorder,AMAR202.1.16000.M8EV35dB,AMAR,G3-4.2,PL50,M8E-51-706,M8EV35dB,16000,1,24,AMAR202.1.20140728T125909Z.wav,19-Oct-13,00:30:48,0,70.403,-164.58721666666668,44.5,19-Oct-13,08:59:54,02-Aug-14,01:39:00,2.980232238769531E-7,-165.04119982655925,250,-188.399357,-181.337387,-175.273176,-170.254133,-167.003979,-165.600821,-165.172949,-165.052564,-165.029835,-165.021821,-165.018093,-165.016083,-165.014856,-165.014083,-165.013537,-165.013144,-165.014497,-165.015174,-165.015851,-165.016528,-165.019913,-165.026301,-165.032688,-165.041151,-165.049614,-165.061099,-165.072584,-165.086578,-165.100572,-165.116571,-165.132570,-165.151572,-165.170574,-165.611703,-166.936291,-167.635735,-168.431430,-169.091279,-169.709615,-169.920442,-170.062755,-170.005223,-169.193624,-167.145644,-163.550284,-164.013545,-170.092428
recorder,AMAR204.1.16000.M8EV35dB,AMAR,G3-4.2,B5,M8E-51-704,M8EV35dB,16000,1,24,AMAR204.1.20140728T125909Z.wav,11-Oct-13,16:42:05,0,71.36338333333333,-156.93705,68,11-Oct-13,17:07:00,06-Aug-14,18:55:00,2.980232238769531E-7,-165.14119982655924,250,-188.499357,-181.437387,-175.373176,-170.354133,-167.103979,-165.700821,-165.272949,-165.152564,-165.129835,-165.121821,-165.118093,-165.116083,-165.114856,-165.114083,-165.113537,-165.113144,-165.114497,-165.115174,-165.115851,-165.116528,-165.119913,-165.126301,-165.132688,-165.141151,-165.149614,-165.161099,-165.172584,-165.186578,-165.200572,-165.216571,-165.232570,-165.251572,-165.270574,-165.711703,-167.036291,-167.735735,-168.531430,-169.191279,-169.809615,-170.020442,-170.162755,-170.105223,-169.293624,-167.245644,-163.650284,-164.113545,-170.192428
recorder,AMAR206.1.16000.M8EV35dB,AMAR,G3-4.2,W10,M8E-51-709,M8EV35dB,16000,1,24,AMAR206.1.20140721T152621Z.wav,11-Oct-13,05:27:00,0,70.77598333333333,-160.32813333333334,49.6,11-Oct-13,06:06:00,02-Aug-14,01:35:00,2.980232238769531E-7,-165.24119982655924,250,-188.599357,-181.537387,-175.473176,-170.454133,-167.203979,-165.800821,-165.372949,-165.252564,-165.229835,-165.221821,-165.218093,-165.216083,-165.214856,-165.214083,-165.213537,-165.213144,-165.214497,-165.215174,-165.215851,-165.216528,-165.219913,-165.226301,-165.232688,-165.241151,-165.249614,-165.261099,-165.272584,-165.286578,-165.300572,-165.316571,-165.332570,-165.351572,-165.370574,-165.811703,-167.136291,-167.835735,-168.631430,-169.291279,-169.909615,-170.120442,-170.262755,-170.205223,-169.393624,-167.345644,-163.750284,-164.213545,-170.292428
recorder,AMAR207.1.16000.M8EV35dB,AMAR,G3-4.2,PL10,M8E-51-196,M8EV35dB,16000,1,24,AMAR207.1.20140721T152621Z.wav,19-Oct-13,00:11:23,0,69.8885,-163.35411666666667,22.6,19-Oct-13,02:39:40,02-Aug-14,08:25:00,2.980232238769531E-7,-164.84119982655926,250,-188.199357,-181.137387,-175.073176,-170.054133,-166.803979,-165.400821,-164.972949,-164.852564,-164.829835,-164.821821,-164.818093,-164.816083,-164.814856,-164.814083,-164.813537,-164.813144,-164.814497,-164.815174,-164.815851,-164.816528,-164.819913,-164.826301,-164.832688,-164.841151,-164.849614,-164.861099,-164.872584,-164.886578,-164.900572,-164.916571,-164.932570,-164.951572,-164.970574,-165.411703,-166.736291,-167.435735,-168.231430,-168.891279,-169.509615,-169.720442,-169.862755,-169.805223,-168.993624,-166.945644,-163.350284,-163.813545,-169.892428
recorder,AMAR219.1.16000.M8EV35dB,AMAR,G3-4.2,CL05,M8E-51-572,M8EV35dB,16000,1,24,AMAR219.1.20140721T152621Z.wav,20-Oct-13,17:57:07,0,68.94133333333333,-166.37435,34.1,21-Oct-13,10:08:15,30-Jul-14,17:44:00,2.980232238769531E-7,-163.74119982655924,250,-187.099357,-180.037387,-173.973176,-168.954133,-165.703979,-164.300821,-163.872949,-163.752564,-163.729835,-163.721821,-163.718093,-163.716083,-163.714856,-163.714083,-163.713537,-163.713144,-163.714497,-163.715174,-163.715851,-163.716528,-163.719913,-163.726301,-163.732688,-163.741151,-163.749614,-163.761099,-163.772584,-163.786578,-163.800572,-163.816571,-163.832570,-163.851572,-163.870574,-164.311703,-165.636291,-166.335735,-167.131430,-167.791279,-168.409615,-168.620442,-168.762755,-168.705223,-167.893624,-165.845644,-162.250284,-162.713545,-168.792428
recorder,AMAR205.1.16000.M8EV35dB,AMAR,G3R4,W50,237,M8EV35dB,16000,1,24,AMAR205.1.20140324T070805Z.wav,15-Oct-13,05:09:10,0,71.3106,-161.5374,51,15-Oct-13,09:07:20,21-Sep-14,00:38:05,2.980232238769531E-7,-165.54119982655925,250,-188.899357,-181.837387,-175.773176,-170.754133,-167.503979,-166.100821,-165.672949,-165.552564,-165.529835,-165.521821,-165.518093,-165.516083,-165.514856,-165.514083,-165.513537,-165.513144,-165.514497,-165.515174,-165.515851,-165.516528,-165.519913,-165.526301,-165.532688,-165.541151,-165.549614,-165.561099,-165.572584,-165.586578,-165.600572,-165.616571,-165.632570,-165.651572,-165.670574,-166.111703,-167.436291,-168.135735,-168.931430,-169.591279,-170.209615,-170.420442,-170.562755,-170.505223,-169.693624,-167.645644,-164.050284,-164.513545,-170.592428
recorder,AMAR218.1.16000.M8EV35dB,AMAR,G3R4,WN40,705,M8EV35dB,16000,1,24,AMAR218.1.20131019T110615Z.wav,12-Oct-13,20:07:14,0,71.97518333333333,-161.53716666666668,35.5,12-Oct-13,22:01:45,18-Sep-14,20:36:15,2.980232238769531E-7,-165.44119982655926,250,-188.799357,-181.737387,-175.673176,-170.654133,-167.403979,-166.000821,-165.572949,-165.452564,-165.429835,-165.421821,-165.418093,-165.416083,-165.414856,-165.414083,-165.413537,-165.413144,-165.414497,-165.415174,-165.415851,-165.416528,-165.419913,-165.426301,-165.432688,-165.441151,-165.449614,-165.461099,-165.472584,-165.486578,-165.500572,-165.516571,-165.532570,-165.551572,-165.570574,-166.011703,-167.336291,-168.035735,-168.831430,-169.491279,-170.109615,-170.320442,-170.462755,-170.405223,-169.593624,-167.545644,-163.950284,-164.413545,-170.492428
