#,clientid,region,period,recorderId,recorderMake,recorderVersion,stationId,hydrophoneId,hydrophoneMake,sampleRate,channels,bitsPerSample,fileStructure,startDate,startTime,driveNo,latitude,longitude,meters,dropDate,dropTime,recoveryDate,recoveryTime,vPerBit,sensitivity,sensitivityFrequencyPoint,1.6,3.2,6.4,12.8,25.6,51.2,100,200,300,400,500,600,700,800,900,1000,1200,1300,1400,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,16000,32000,40000,50000,60000,70000,80000,90000,100000,120000,140000,160000,180000,200000
recorder,fw,chukchi,2014-summer,AMAR039.1.16000.M8EV35dB,AMAR,G2R1,BGD,501,M8EV35dB,16000,1,24,AMAR039.1.20140821T193439Z.wav,04-Aug-14,21:57:05,0,71.2817833333333,-163.214516666667,46,05-Aug-14,05:11:00,15-Oct-14,04:09:00,1.49365435131571E-07,-164.541199826559,250,-187.899357,-180.837387,-174.773176,-169.754133,-166.503979,-165.100821,-164.672949,-164.552564,-164.529835,-164.521821,-164.518093,-164.516083,-164.514856,-164.514083,-164.513537,-164.513144,-164.514497,-164.515174,-164.515851,-164.516528,-164.519913,-164.526301,-164.532688,-164.541151,-164.549614,-164.561099,-164.572584,-164.586578,-164.600572,-164.616571,-164.63257,-164.651572,-164.670574,-165.111703,-166.436291,-167.135735,-167.93143,-168.591279,-169.209615,-169.420442,-169.562755,-169.505223,-168.693624,-166.645644,-163.050284,-163.513545,-169.592428
recorder,fw,chukchi,2014-summer,AMAR040.1.16000.M8EV35dB,AMAR,G2R1,PL10,211,M8EV35dB,16000,1,24,AMAR040.1.20140803T045048Z.wav,02-Aug-14,03:56:15,0,69.8888666666667,-163.351216666667,22,02-Aug-14,09:03:00,09-Oct-14,23:03:00,1.49365435131571E-07,-164.141199826559,250,-187.499357,-180.437387,-174.373176,-169.354133,-166.103979,-164.700821,-164.272949,-164.152564,-164.129835,-164.121821,-164.118093,-164.116083,-164.114856,-164.114083,-164.113537,-164.113144,-164.114497,-164.115174,-164.115851,-164.116528,-164.119913,-164.126301,-164.132688,-164.141151,-164.149614,-164.161099,-164.172584,-164.186578,-164.200572,-164.216571,-164.23257,-164.251572,-164.270574,-164.711703,-166.036291,-166.735735,-167.53143,-168.191279,-168.809615,-169.020442,-169.162755,-169.105223,-168.293624,-166.245644,-162.650284,-163.113545,-169.192428
recorder,fw,chukchi,2014-summer,AMAR044.1.16000.M8EV35dB,AMAR,G2R1,PL50,214,M8EV35dB,16000,1,24,AMAR044.1.20140803T045048Z.wav,01-Aug-14,22:24:30,0,70.4033333333333,-164.587616666667,44.7,02-Aug-14,02:18:00,09-Oct-14,16:37:00,1.49365435131571E-07,-164.841199826559,250,-188.199357,-181.137387,-175.073176,-170.054133,-166.803979,-165.400821,-164.972949,-164.852564,-164.829835,-164.821821,-164.818093,-164.816083,-164.814856,-164.814083,-164.813537,-164.813144,-164.814497,-164.815174,-164.815851,-164.816528,-164.819913,-164.826301,-164.832688,-164.841151,-164.849614,-164.861099,-164.872584,-164.886578,-164.900572,-164.916571,-164.93257,-164.951572,-164.970574,-165.411703,-166.736291,-167.435735,-168.23143,-168.891279,-169.509615,-169.720442,-169.862755,-169.805223,-168.993624,-166.945644,-163.350284,-163.813545,-169.892428
recorder,fw,chukchi,2014-summer,AMAR046.1.16000.M8EV35dB,AMAR,G2R1,PLN40,204,M8EV35dB,16000,1,24,AMAR046.1.20140803T045048Z.wav,04-Aug-14,04:11:45,0,71.0905833333333,-164.583983333333,44.4,04-Aug-14,19:47:00,13-Oct-14,08:09:30,1.49365435131571E-07,-165.741199826559,250,-189.099357,-182.037387,-175.973176,-170.954133,-167.703979,-166.300821,-165.872949,-165.752564,-165.729835,-165.721821,-165.718093,-165.716083,-165.714856,-165.714083,-165.713537,-165.713144,-165.714497,-165.715174,-165.715851,-165.716528,-165.719913,-165.726301,-165.732688,-165.741151,-165.749614,-165.761099,-165.772584,-165.786578,-165.800572,-165.816571,-165.83257,-165.851572,-165.870574,-166.311703,-167.636291,-168.335735,-169.13143,-169.791279,-170.409615,-170.620442,-170.762755,-170.705223,-169.893624,-167.845644,-164.250284,-164.713545,-170.792428
recorder,fw,chukchi,2014-summer,AMAR047.1.16000.M8EV35dB,AMAR,G2R1,PLN80,215,M8EV35dB,16000,1,24,AMAR047.1.20140803T045048Z.wav,07-Aug-14,01:08:20,0,71.73081667,-164.5882333,36.3,21-Aug-14,23:36:20,11-Oct-14,16:35:00,1.49365435131571E-07,-163.941199826559,250,-187.299357,-180.237387,-174.173176,-169.154133,-165.903979,-164.500821,-164.072949,-163.952564,-163.929835,-163.921821,-163.918093,-163.916083,-163.914856,-163.914083,-163.913537,-163.913144,-163.914497,-163.915174,-163.915851,-163.916528,-163.919913,-163.926301,-163.932688,-163.941151,-163.949614,-163.961099,-163.972584,-163.986578,-164.000572,-164.016571,-164.03257,-164.051572,-164.070574,-164.511703,-165.836291,-166.535735,-167.33143,-167.991279,-168.609615,-168.820442,-168.962755,-168.905223,-168.093624,-166.045644,-162.450284,-162.913545,-168.992428
recorder,fw,chukchi,2014-summer,AMAR049.1.16000.M8EV35dB,AMAR,G2R1,BGE,511,M8EV35dB,16000,1,24,AMAR049.1.20140803T045048Z.wav,04-Aug-14,23:35:10,0,71.3094166666667,-163.2964,46,05-Aug-14,02:58:00,14-Oct-14,04:00:00,1.49365435131571E-07,-164.341199826559,250,-187.699357,-180.637387,-174.573176,-169.554133,-166.303979,-164.900821,-164.472949,-164.352564,-164.329835,-164.321821,-164.318093,-164.316083,-164.314856,-164.314083,-164.313537,-164.313144,-164.314497,-164.315174,-164.315851,-164.316528,-164.319913,-164.326301,-164.332688,-164.341151,-164.349614,-164.361099,-164.372584,-164.386578,-164.400572,-164.416571,-164.43257,-164.451572,-164.470574,-164.911703,-166.236291,-166.935735,-167.73143,-168.391279,-169.009615,-169.220442,-169.362755,-169.305223,-168.493624,-166.445644,-162.850284,-163.313545,-169.392428
recorder,fw,chukchi,2014-summer,AMAR065.1.16000.M8EV35dB,AMAR,G2R1,W30,202,M8EV35dB,16000,1,24,AMAR065.1.20140803T045048Z.wav,02-Aug-14,20:01:35,0,71.04405,-160.929466666667,48,06-Aug-14,08:05:00,15-Oct-14,12:58:00,1.49365435131571E-07,-164.441199826559,250,-187.799357,-180.737387,-174.673176,-169.654133,-166.403979,-165.000821,-164.572949,-164.452564,-164.429835,-164.421821,-164.418093,-164.416083,-164.414856,-164.414083,-164.413537,-164.413144,-164.414497,-164.415174,-164.415851,-164.416528,-164.419913,-164.426301,-164.432688,-164.441151,-164.449614,-164.461099,-164.472584,-164.486578,-164.500572,-164.516571,-164.53257,-164.551572,-164.570574,-165.011703,-166.336291,-167.035735,-167.83143,-168.491279,-169.109615,-169.320442,-169.462755,-169.405223,-168.593624,-166.545644,-162.950284,-163.413545,-169.492428
recorder,fw,chukchi,2014-summer,AMAR066.1.16000.M8EV35dB,AMAR,G2R1,WN20,246,M8EV35dB,16000,1,24,AMAR066.1.20140803T045048Z.wav,06-Aug-14,22:04:10,0,71.6433,-161.5356,43.9,02-Sep-14,08:55:38,16-Oct-14,08:19:00,1.49365435131571E-07,-164.541199826559,250,-187.899357,-180.837387,-174.773176,-169.754133,-166.503979,-165.100821,-164.672949,-164.552564,-164.529835,-164.521821,-164.518093,-164.516083,-164.514856,-164.514083,-164.513537,-164.513144,-164.514497,-164.515174,-164.515851,-164.516528,-164.519913,-164.526301,-164.532688,-164.541151,-164.549614,-164.561099,-164.572584,-164.586578,-164.600572,-164.616571,-164.63257,-164.651572,-164.670574,-165.111703,-166.436291,-167.135735,-167.93143,-168.591279,-169.209615,-169.420442,-169.562755,-169.505223,-168.693624,-166.645644,-163.050284,-163.513545,-169.592428
recorder,fw,chukchi,2014-summer,AMAR068.1.16000.M8EV35dB,AMAR,G2R1,PL30,155,M8EV35dB,16000,1,24,AMAR068.1.20140803T045048Z.wav,02-Aug-14,02:47:50,0,70.14685,-163.962666666667,36,02-Aug-14,05:00:00,09-Oct-14,19:49:00,1.49365435131571E-07,-164.141199826559,250,-187.499357,-180.437387,-174.373176,-169.354133,-166.103979,-164.700821,-164.272949,-164.152564,-164.129835,-164.121821,-164.118093,-164.116083,-164.114856,-164.114083,-164.113537,-164.113144,-164.114497,-164.115174,-164.115851,-164.116528,-164.119913,-164.126301,-164.132688,-164.141151,-164.149614,-164.161099,-164.172584,-164.186578,-164.200572,-164.216571,-164.23257,-164.251572,-164.270574,-164.711703,-166.036291,-166.735735,-167.53143,-168.191279,-168.809615,-169.020442,-169.162755,-169.105223,-168.293624,-166.245644,-162.650284,-163.113545,-169.192428
recorder,fw,chukchi,2014-summer,AMAR076.1.16000.M8EV35dB,AMAR,G2R1,WN60,207,M8EV35dB,16000,1,24,AMAR076.1.20140803T045048Z.wav,06-Aug-14,00:59:50,0,72.30695,-161.52285,36.8,02-Sep-14,19:37:34,12-Oct-14,07:32:00,1.49365435131571E-07,-163.741199826559,250,-187.099357,-180.037387,-173.973176,-168.954133,-165.703979,-164.300821,-163.872949,-163.752564,-163.729835,-163.721821,-163.718093,-163.716083,-163.714856,-163.714083,-163.713537,-163.713144,-163.714497,-163.715174,-163.715851,-163.716528,-163.719913,-163.726301,-163.732688,-163.741151,-163.749614,-163.761099,-163.772584,-163.786578,-163.800572,-163.816571,-163.83257,-163.851572,-163.870574,-164.311703,-165.636291,-166.335735,-167.13143,-167.791279,-168.409615,-168.620442,-168.762755,-168.705223,-167.893624,-165.845644,-162.250284,-162.713545,-168.792428
recorder,fw,chukchi,2014-summer,AMAR087.1.16000.M8EV35dB,AMAR,G2R1,WN80,241,M8EV35dB,16000,1,24,AMAR087.1.20140803T045048Z.wav,06-Aug-14,22:52:55,0,72.63831667,-161.5359833,49.7,02-Sep-14,23:25:45,12-Oct-14,04:52:00,1.49365435131571E-07,-164.841199826559,250,-188.199357,-181.137387,-175.073176,-170.054133,-166.803979,-165.400821,-164.972949,-164.852564,-164.829835,-164.821821,-164.818093,-164.816083,-164.814856,-164.814083,-164.813537,-164.813144,-164.814497,-164.815174,-164.815851,-164.816528,-164.819913,-164.826301,-164.832688,-164.841151,-164.849614,-164.861099,-164.872584,-164.886578,-164.900572,-164.916571,-164.93257,-164.951572,-164.970574,-165.411703,-166.736291,-167.435735,-168.23143,-168.891279,-169.509615,-169.720442,-169.862755,-169.805223,-168.993624,-166.945644,-163.350284,-163.813545,-169.892428
recorder,fw,chukchi,2014-summer,AMAR118.1.16000.M8EV35dB,AMAR,G2R1,KL01,228,M8EV35dB,16000,1,24,AMAR118.1.20140803T045048Z.wav,01-Aug-14,04:25:45,0,70.8969166666667,-165.32815,43.5,01-Aug-14,19:58:00,10-Oct-14,09:45:00,1.49365435131571E-07,-163.741199826559,250,-187.099357,-180.037387,-173.973176,-168.954133,-165.703979,-164.300821,-163.872949,-163.752564,-163.729835,-163.721821,-163.718093,-163.716083,-163.714856,-163.714083,-163.713537,-163.713144,-163.714497,-163.715174,-163.715851,-163.716528,-163.719913,-163.726301,-163.732688,-163.741151,-163.749614,-163.761099,-163.772584,-163.786578,-163.800572,-163.816571,-163.83257,-163.851572,-163.870574,-164.311703,-165.636291,-166.335735,-167.13143,-167.791279,-168.409615,-168.620442,-168.762755,-168.705223,-167.893624,-165.845644,-162.250284,-162.713545,-168.792428
